facility_id,category_name,manufacturername,facility_name,jpin,title,pvname,vendor_lead_time,inv_norm,safety_stock,vendor_id,vendor_name,current_vendor_mov,minimum_order_criteria,max_allocated_space,case_size,cases_allocated,space_value,current_inventory,inventory_breakup,max_drr,deadweight,earliest_promise_date,open_po_details,orderedquantity,open_po_value,open_po_cases,final_suggestion,final_days_of_inventory,final_cases_suggestion,final_value,final_tonnage,mov_check,mrp,cp,sales_band
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00719,"Parle-G Original Gluco Biscuits, 200g Pack",Glucose Biscuits,3,14,4,VND-036,PANKAJ ENTERPRISES - Region Alpha,200000,VALUE,144,48,3,3372,3,"{""sellable"": 3.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",12,0.265,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 48.0, ""order_item_amount"": 1124.16, ""open_po_cases"": 1.0, ""mrp"": 26.7, ""price_per_unit"": 23.42, ""order_id"": ""PO-00017"", ""po_raising_drr"": 26.0, ""po_raising_total_space"": 144.0, ""po_raising_final_available_space"": 72.0, ""order_date"": ""2026-03-13""}}",144,3384,3,0,0,0,0,0,,27.77,24.15,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00719,"Parle-G Original Gluco Biscuits, 200g Pack",Glucose Biscuits,3,14,4,VND-039,PARLE BISCUITS PRIVATE LIMITED - Region Epsilon,200000,VALUE,144,48,3,3227,3,"{""sellable"": 3.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",12,0.265,16/03/26,,144,0,0,0,0,0,0,0,,27.14,23.6,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00720,"Parle-G Original Gluco Biscuits, 45g Pack",Glucose Biscuits,1,16,4,VND-033,BAJRANG TRADERS - Region Alpha,150000,VALUE,9936,192,52,38949,618,"{""sellable"": 498.0, ""contingency"": null, ""pending_putaway"": 96.0, ""under_transfer"": null}",1013,0.052,11/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 3072.0, ""order_item_amount"": 12042.24, ""open_po_cases"": 21.333333333333332, ""mrp"": 4.45, ""price_per_unit"": 3.92, ""order_id"": ""PO-00042"", ""po_raising_drr"": 1013.0, ""po_raising_total_space"": 9936.0, ""po_raising_final_available_space"": 3131.0, ""order_date"": ""2026-03-16""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 1728.0, ""order_item_amount"": 6773.76, ""open_po_cases"": 12.0, ""mrp"": 4.45, ""price_per_unit"": 3.92, ""order_id"": ""PO-00023"", ""po_raising_drr"": 737.0, ""po_raising_total_space"": 9936.0, ""po_raising_final_available_space"": 1753.0, ""order_date"": ""2026-03-12""}, ""open_po_3"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 2112.0, ""order_item_amount"": 8279.04, ""open_po_cases"": 14.666666666666666, ""mrp"": 4.45, ""price_per_unit"": 3.9200000000000004, ""order_id"": ""PO-00055"", ""po_raising_drr"": 1272.0, ""po_raising_total_space"": 9936.0, ""po_raising_final_available_space"": 3534.0, ""order_date"": ""2026-03-14""}, ""open_po_4"": {""promise_date"": ""2026-03-11"", ""orderedquantity"": 960.0, ""order_item_amount"": 3763.2, ""open_po_cases"": 6.666666666666667, ""mrp"": 4.45, ""price_per_unit"": 3.92, ""order_id"": ""PO-00005"", ""po_raising_drr"": 966.0, ""po_raising_total_space"": 9936.0, ""po_raising_final_available_space"": 1039.0, ""order_date"": ""2026-03-10""}}",12288,48081,85,0,0,0,0,0,,4.29,4.28,Band A
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00720,"Parle-G Original Gluco Biscuits, 45g Pack",Glucose Biscuits,3,16,4,VND-036,PANKAJ ENTERPRISES - Region Alpha,200000,VALUE,9936,192,52,38750,618,"{""sellable"": 498.0, ""contingency"": null, ""pending_putaway"": 96.0, ""under_transfer"": null}",1013,0.052,11/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 3072.0, ""order_item_amount"": 11980.8, ""open_po_cases"": 21.333333333333332, ""mrp"": 4.45, ""price_per_unit"": 3.9, ""order_id"": ""PO-00043"", ""po_raising_drr"": 1013.0, ""po_raising_total_space"": 9936.0, ""po_raising_final_available_space"": 3131.0, ""order_date"": ""2026-03-16""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 1344.0, ""order_item_amount"": 5241.6, ""open_po_cases"": 9.333333333333334, ""mrp"": 4.45, ""price_per_unit"": 3.9000000000000004, ""order_id"": ""PO-00017"", ""po_raising_drr"": 775.0, ""po_raising_total_space"": 9936.0, ""po_raising_final_available_space"": 1472.0, ""order_date"": ""2026-03-13""}}",12288,48081,85,0,0,0,0,0,,4.86,3.63,Band A
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00771,"Parle Fab! Bourbon Sandwich Biscuits, Chocolate, 10Rs Pack",Cream Biscuits,1,14,4,VND-033,BAJRANG TRADERS - Region Alpha,150000,VALUE,1320,120,11,10124,140,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": 20.0}",211,0.062,11/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 720.0, ""order_item_amount"": 5522.4, ""open_po_cases"": 6.0, ""mrp"": 8.9, ""price_per_unit"": 7.67, ""order_id"": ""PO-00055"", ""po_raising_drr"": 210.0, ""po_raising_total_space"": 1320.0, ""po_raising_final_available_space"": 780.0, ""order_date"": ""2026-03-14""}, ""open_po_2"": {""promise_date"": ""2026-03-11"", ""orderedquantity"": 480.0, ""order_item_amount"": 3681.6, ""open_po_cases"": 4.0, ""mrp"": 8.9, ""price_per_unit"": 7.67, ""order_id"": ""PO-00005"", ""po_raising_drr"": 165.0, ""po_raising_total_space"": 1320.0, ""po_raising_final_available_space"": 581.0, ""order_date"": ""2026-03-10""}}",1200,9204,10,0,0,0,0,0,,10.2,8.42,Band B
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00771,"Parle Fab! Bourbon Sandwich Biscuits, Chocolate, 10Rs Pack",Cream Biscuits,3,14,4,VND-039,PARLE BISCUITS PRIVATE LIMITED - Region Epsilon,200000,VALUE,1320,120,11,8884,140,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": 20.0}",211,0.062,11/03/26,,1200,0,0,0,0,0,0,0,,8.06,6.73,Band B
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00831,"Parle Marie Biscuits, 10Rs Pack",Marie Biscuits,1,14,4,VND-033,BAJRANG TRADERS - Region Alpha,150000,VALUE,1153,72,16,8844,67,"{""sellable"": 7.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",52,0.063,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 72.0, ""order_item_amount"": 552.24, ""open_po_cases"": 1.0, ""mrp"": 8.9, ""price_per_unit"": 7.67, ""order_id"": ""PO-00042"", ""po_raising_drr"": 52.0, ""po_raising_total_space"": 1153.0, ""po_raising_final_available_space"": 274.0, ""order_date"": ""2026-03-16""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 216.0, ""order_item_amount"": 1656.72, ""open_po_cases"": 3.0, ""mrp"": 8.9, ""price_per_unit"": 7.67, ""order_id"": ""PO-00023"", ""po_raising_drr"": 51.0, ""po_raising_total_space"": 1153.0, ""po_raising_final_available_space"": 709.0, ""order_date"": ""2026-03-12""}, ""open_po_3"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 144.0, ""order_item_amount"": 1104.48, ""open_po_cases"": 2.0, ""mrp"": 8.9, ""price_per_unit"": 7.67, ""order_id"": ""PO-00055"", ""po_raising_drr"": 68.0, ""po_raising_total_space"": 1153.0, ""po_raising_final_available_space"": 329.0, ""order_date"": ""2026-03-14""}}",1008,7599,14,0,0,0,0,0,,9.15,6.7,Band B
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00831,"Parle Marie Biscuits, 10Rs Pack",Marie Biscuits,3,14,4,VND-036,PANKAJ ENTERPRISES - Region Alpha,200000,VALUE,1153,72,16,8578,67,"{""sellable"": 7.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",52,0.063,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 72.0, ""order_item_amount"": 535.68, ""open_po_cases"": 1.0, ""mrp"": 8.9, ""price_per_unit"": 7.4399999999999995, ""order_id"": ""PO-00043"", ""po_raising_drr"": 52.0, ""po_raising_total_space"": 1153.0, ""po_raising_final_available_space"": 274.0, ""order_date"": ""2026-03-16""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 288.0, ""order_item_amount"": 2142.72, ""open_po_cases"": 4.0, ""mrp"": 8.9, ""price_per_unit"": 7.4399999999999995, ""order_id"": ""PO-00024"", ""po_raising_drr"": 51.0, ""po_raising_total_space"": 1153.0, ""po_raising_final_available_space"": 493.0, ""order_date"": ""2026-03-12""}, ""open_po_3"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 216.0, ""order_item_amount"": 1607.04, ""open_po_cases"": 3.0, ""mrp"": 8.9, ""price_per_unit"": 7.4399999999999995, ""order_id"": ""PO-00017"", ""po_raising_drr"": 54.0, ""po_raising_total_space"": 1153.0, ""po_raising_final_available_space"": 397.0, ""order_date"": ""2026-03-13""}}",1008,7599,14,0,0,0,0,0,,8.58,6.45,Band B
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00831,"Parle Marie Biscuits, 10Rs Pack",Marie Biscuits,3,14,4,VND-039,PARLE BISCUITS PRIVATE LIMITED - Region Epsilon,200000,VALUE,1153,72,16,7944,67,"{""sellable"": 7.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",52,0.063,16/03/26,,1008,0,0,0,0,0,0,0,,10.27,6.55,Band B
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00857,"Parle Mazelo Candies, Assorted, 594g Jar (150Pcs x 3.96g)",Candies,1,14,4,VND-033,BAJRANG TRADERS - Region Alpha,150000,VALUE,24,12,2,2916,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",3,0.73,11/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 12.0, ""order_item_amount"": 1457.88, ""open_po_cases"": 1.0, ""mrp"": 141.0, ""price_per_unit"": 121.49000000000001, ""order_id"": ""PO-00042"", ""po_raising_drr"": 3.0, ""po_raising_total_space"": 24.0, ""po_raising_final_available_space"": 12.0, ""order_date"": ""2026-03-16""}, ""open_po_2"": {""promise_date"": ""2026-03-11"", ""orderedquantity"": 12.0, ""order_item_amount"": 1457.88, ""open_po_cases"": 1.0, ""mrp"": 141.0, ""price_per_unit"": 121.49000000000001, ""order_id"": ""PO-00005"", ""po_raising_drr"": 5.0, ""po_raising_total_space"": 24.0, ""po_raising_final_available_space"": 14.0, ""order_date"": ""2026-03-10""}}",24,2916,2,0,0,0,0,0,,155.47,131.87,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00857,"Parle Mazelo Candies, Assorted, 594g Jar (150Pcs x 3.96g)",Candies,3,14,4,VND-039,PARLE BISCUITS PRIVATE LIMITED - Region Epsilon,200000,VALUE,24,12,2,2436,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",3,0.73,11/03/26,,24,0,0,0,0,0,0,0,,155.31,107.85,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00858,"Parle Kismi Toffees, Assorted, 736.5g Jar (150Pcs x 4.91g)",Toffee,1,14,4,VND-033,BAJRANG TRADERS - Region Alpha,150000,VALUE,144,12,12,17495,113,"{""sellable"": 112.0, ""contingency"": null, ""pending_putaway"": 1.0, ""under_transfer"": null}",6,0.919,11/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 12.0, ""order_item_amount"": 1457.88, ""open_po_cases"": 1.0, ""mrp"": 141.0, ""price_per_unit"": 121.49000000000001, ""order_id"": ""PO-00042"", ""po_raising_drr"": 6.0, ""po_raising_total_space"": 144.0, ""po_raising_final_available_space"": 25.0, ""order_date"": ""2026-03-16""}, ""open_po_2"": {""promise_date"": ""2026-03-11"", ""orderedquantity"": 12.0, ""order_item_amount"": 1457.88, ""open_po_cases"": 1.0, ""mrp"": 141.0, ""price_per_unit"": 121.49000000000001, ""order_id"": ""PO-00005"", ""po_raising_drr"": 4.0, ""po_raising_total_space"": 144.0, ""po_raising_final_available_space"": 21.0, ""order_date"": ""2026-03-10""}}",24,2916,2,0,0,0,0,0,,139.68,132.01,Band B
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00858,"Parle Kismi Toffees, Assorted, 736.5g Jar (150Pcs x 4.91g)",Toffee,3,14,4,VND-039,PARLE BISCUITS PRIVATE LIMITED - Region Epsilon,200000,VALUE,144,12,12,14619,113,"{""sellable"": 112.0, ""contingency"": null, ""pending_putaway"": 1.0, ""under_transfer"": null}",6,0.919,11/03/26,,24,0,0,0,0,0,0,0,,137.4,102.05,Band B
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00864,"Parle Milk Shakti Biscuits, 30g Pack",Milk Biscuits,3,9,5,VND-036,PANKAJ ENTERPRISES - Region Alpha,200000,VALUE,60,60,1,230,120,"{""sellable"": null, ""contingency"": 120.0, ""pending_putaway"": null, ""under_transfer"": null}",7,0.03,,,0,0,0,0,0,0,0,0,,4.15,3.77,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00909,"Parle Milk Shakti Biscuits, 60g Pack",Milk Biscuits,1,16,4,VND-033,BAJRANG TRADERS - Region Alpha,150000,VALUE,240,120,2,1841,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.06,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 120.0, ""order_item_amount"": 920.4, ""open_po_cases"": 1.0, ""mrp"": 8.9, ""price_per_unit"": 7.67, ""order_id"": ""PO-00042"", ""po_raising_drr"": 0.0, ""po_raising_total_space"": 240.0, ""po_raising_final_available_space"": 120.0, ""order_date"": ""2026-03-16""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 120.0, ""order_item_amount"": 920.4, ""open_po_cases"": 1.0, ""mrp"": 8.9, ""price_per_unit"": 7.67, ""order_id"": ""PO-00023"", ""po_raising_drr"": 0.0, ""po_raising_total_space"": 240.0, ""po_raising_final_available_space"": 120.0, ""order_date"": ""2026-03-12""}}",240,1841,2,0,0,0,0,0,,9.87,7.27,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00909,"Parle Milk Shakti Biscuits, 60g Pack",Milk Biscuits,3,16,4,VND-039,PARLE BISCUITS PRIVATE LIMITED - Region Epsilon,200000,VALUE,240,120,2,1654,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.06,16/03/26,,240,0,0,0,0,0,0,0,,9.84,6.75,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00917,"Parle Poppins Fruit Flavoured Rolls, 25g Pack",Candies,1,15,4,VND-033,BAJRANG TRADERS - Region Alpha,150000,VALUE,2250,480,5,9675,4,"{""sellable"": 1.0, ""contingency"": null, ""pending_putaway"": 3.0, ""under_transfer"": null}",125,0.026,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 480.0, ""order_item_amount"": 2064.0, ""open_po_cases"": 1.0666666666666667, ""mrp"": 5.0, ""price_per_unit"": 4.3, ""order_id"": ""PO-00042"", ""po_raising_drr"": 125.0, ""po_raising_total_space"": 2250.0, ""po_raising_final_available_space"": 1864.0, ""order_date"": ""2026-03-16""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 480.0, ""order_item_amount"": 2064.0, ""open_po_cases"": 1.0666666666666667, ""mrp"": 5.0, ""price_per_unit"": 4.3, ""order_id"": ""PO-00023"", ""po_raising_drr"": 163.0, ""po_raising_total_space"": 2250.0, ""po_raising_final_available_space"": 523.0, ""order_date"": ""2026-03-12""}}",960,4128,2,0,0,0,0,0,,5.75,3.77,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00958,"Parle Marie Biscuits, 300g Pack",Marie Biscuits,1,14,4,VND-033,BAJRANG TRADERS - Region Alpha,150000,VALUE,80,16,5,2454,36,"{""sellable"": 20.0, ""contingency"": null, ""pending_putaway"": 16.0, ""under_transfer"": null}",13,0.3,11/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 16.0, ""order_item_amount"": 490.72, ""open_po_cases"": 1.0, ""mrp"": 35.6, ""price_per_unit"": 30.67, ""order_id"": ""PO-00023"", ""po_raising_drr"": 21.0, ""po_raising_total_space"": 80.0, ""po_raising_final_available_space"": 25.0, ""order_date"": ""2026-03-12""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 16.0, ""order_item_amount"": 490.72, ""open_po_cases"": 1.0, ""mrp"": 35.6, ""price_per_unit"": 30.67, ""order_id"": ""PO-00055"", ""po_raising_drr"": 16.0, ""po_raising_total_space"": 80.0, ""po_raising_final_available_space"": 38.0, ""order_date"": ""2026-03-14""}, ""open_po_3"": {""promise_date"": ""2026-03-11"", ""orderedquantity"": 16.0, ""order_item_amount"": 490.72, ""open_po_cases"": 1.0, ""mrp"": 35.6, ""price_per_unit"": 30.67, ""order_id"": ""PO-00005"", ""po_raising_drr"": 14.0, ""po_raising_total_space"": 80.0, ""po_raising_final_available_space"": 29.0, ""order_date"": ""2026-03-10""}}",64,1948,4,0,0,0,0,0,,40.9,28.1,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00958,"Parle Marie Biscuits, 300g Pack",Marie Biscuits,3,14,4,VND-036,PANKAJ ENTERPRISES - Region Alpha,200000,VALUE,80,16,5,2380,36,"{""sellable"": 20.0, ""contingency"": null, ""pending_putaway"": 16.0, ""under_transfer"": null}",13,0.3,11/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 16.0, ""order_item_amount"": 476.0, ""open_po_cases"": 1.0, ""mrp"": 35.6, ""price_per_unit"": 29.75, ""order_id"": ""PO-00017"", ""po_raising_drr"": 17.0, ""po_raising_total_space"": 80.0, ""po_raising_final_available_space"": 25.0, ""order_date"": ""2026-03-13""}}",64,1948,4,0,0,0,0,0,,36.19,30.63,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00958,"Parle Marie Biscuits, 300g Pack",Marie Biscuits,3,14,4,VND-039,PARLE BISCUITS PRIVATE LIMITED - Region Epsilon,200000,VALUE,80,16,5,2448,36,"{""sellable"": 20.0, ""contingency"": null, ""pending_putaway"": 16.0, ""under_transfer"": null}",13,0.3,11/03/26,,64,0,0,0,0,0,0,0,,38.91,32.76,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00961,"Parle Top Delicious Rich Buttery Crackers, 150g Pack",Crackers & Sweet Biscuits,1,16,4,VND-033,BAJRANG TRADERS - Region Alpha,150000,VALUE,30,30,1,690,9,"{""sellable"": 9.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.168,,,0,0,0,0,0,0,0,0,,30.26,26.44,
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00961,"Parle Top Delicious Rich Buttery Crackers, 150g Pack",Crackers & Sweet Biscuits,3,16,4,VND-036,PANKAJ ENTERPRISES - Region Alpha,200000,VALUE,30,30,1,669,9,"{""sellable"": 9.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.168,,,0,0,0,0,0,0,0,0,,29.5,25.21,
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00961,"Parle Top Delicious Rich Buttery Crackers, 150g Pack",Crackers & Sweet Biscuits,3,16,4,VND-039,PARLE BISCUITS PRIVATE LIMITED - Region Epsilon,200000,VALUE,30,20,2,681,9,"{""sellable"": 9.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.168,,,0,0,0,0,0,0,0,0,,24.68,23.67,
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00966,"Parle Mango Bite Candy, Bigger, 214.5g Pack (55Pcs x 3.9)",Candies,1,14,4,VND-033,BAJRANG TRADERS - Region Alpha,150000,VALUE,96,48,2,4665,1,"{""sellable"": 1.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",5,0.23,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 48.0, ""order_item_amount"": 2332.32, ""open_po_cases"": 1.0, ""mrp"": 56.4, ""price_per_unit"": 48.59, ""order_id"": ""PO-00042"", ""po_raising_drr"": 5.0, ""po_raising_total_space"": 96.0, ""po_raising_final_available_space"": 52.0, ""order_date"": ""2026-03-16""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 48.0, ""order_item_amount"": 2332.32, ""open_po_cases"": 1.0, ""mrp"": 56.4, ""price_per_unit"": 48.59, ""order_id"": ""PO-00023"", ""po_raising_drr"": 8.0, ""po_raising_total_space"": 96.0, ""po_raising_final_available_space"": 52.0, ""order_date"": ""2026-03-12""}}",144,6770,3,0,0,0,0,0,,55.56,47.44,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00966,"Parle Mango Bite Candy, Bigger, 214.5g Pack (55Pcs x 3.9)",Candies,3,14,4,VND-036,PANKAJ ENTERPRISES - Region Alpha,200000,VALUE,96,48,2,4211,1,"{""sellable"": 1.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",5,0.23,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 48.0, ""order_item_amount"": 2105.28, ""open_po_cases"": 1.0, ""mrp"": 50.0, ""price_per_unit"": 43.86000000000001, ""order_id"": ""PO-00043"", ""po_raising_drr"": 5.0, ""po_raising_total_space"": 96.0, ""po_raising_final_available_space"": 52.0, ""order_date"": ""2026-03-16""}}",144,6770,3,0,0,0,0,0,,52.5,45.65,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00966,"Parle Mango Bite Candy, Bigger, 214.5g Pack (55Pcs x 3.9)",Candies,3,14,4,VND-039,PARLE BISCUITS PRIVATE LIMITED - Region Epsilon,200000,VALUE,96,48,2,3283,1,"{""sellable"": 1.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",5,0.23,16/03/26,,144,0,0,0,0,0,0,0,,64.76,37.13,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00967,"Parle 2 in 1 Eclairs Toffee, Bigger, 201.96g Pack",Toffee,1,14,4,VND-033,BAJRANG TRADERS - Region Alpha,150000,VALUE,96,48,2,4665,19,"{""sellable"": 19.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",7,0.203,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 48.0, ""order_item_amount"": 2332.32, ""open_po_cases"": 1.0, ""mrp"": 56.4, ""price_per_unit"": 48.59, ""order_id"": ""PO-00055"", ""po_raising_drr"": 6.0, ""po_raising_total_space"": 96.0, ""po_raising_final_available_space"": 69.0, ""order_date"": ""2026-03-14""}}",48,2332,1,0,0,0,0,0,,58.2,43.03,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00967,"Parle 2 in 1 Eclairs Toffee, Bigger, 201.96g Pack",Toffee,3,14,4,VND-039,PARLE BISCUITS PRIVATE LIMITED - Region Epsilon,200000,VALUE,96,48,2,3283,19,"{""sellable"": 19.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",7,0.203,16/03/26,,48,0,0,0,0,0,0,0,,52.36,33.28,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00980,"Parle Londonderry Grand Caramelised Milk Candy, 217.8g Pack",Candies,1,14,4,VND-033,BAJRANG TRADERS - Region Alpha,150000,VALUE,80,48,2,3887,4,"{""sellable"": 4.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",3,0.203,16/03/26,,48,0,0,0,0,0,0,0,,59.31,53.54,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00980,"Parle Londonderry Grand Caramelised Milk Candy, 217.8g Pack",Candies,3,14,4,VND-036,PANKAJ ENTERPRISES - Region Alpha,200000,VALUE,80,48,2,3509,4,"{""sellable"": 4.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",3,0.203,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 48.0, ""order_item_amount"": 2105.28, ""open_po_cases"": 1.0, ""mrp"": 50.0, ""price_per_unit"": 43.86000000000001, ""order_id"": ""PO-00017"", ""po_raising_drr"": 4.0, ""po_raising_total_space"": 80.0, ""po_raising_final_available_space"": 68.0, ""order_date"": ""2026-03-13""}}",48,2105,1,0,0,0,0,0,,51.77,42.33,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-00980,"Parle Londonderry Grand Caramelised Milk Candy, 217.8g Pack",Candies,3,14,4,VND-039,PARLE BISCUITS PRIVATE LIMITED - Region Epsilon,200000,VALUE,80,48,2,2736,4,"{""sellable"": 4.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",3,0.203,16/03/26,,48,0,0,0,0,0,0,0,,54.57,34.94,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-01041,"Parle Coconut Crunchy Cookies, 150g Pack",Cookies,1,16,4,VND-033,BAJRANG TRADERS - Region Alpha,150000,VALUE,90,30,3,1381,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",10,0.15,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 90.0, ""order_item_amount"": 1380.6, ""open_po_cases"": 3.0, ""mrp"": 17.8, ""price_per_unit"": 15.34, ""order_id"": ""PO-00055"", ""po_raising_drr"": 29.0, ""po_raising_total_space"": 90.0, ""po_raising_final_available_space"": 90.0, ""order_date"": ""2026-03-14""}}",90,1381,3,0,0,0,0,0,,18.1,15.74,Band C
FC-001,"Biscuit, Confectionary & Snacks",Parle Products,FC-Alpha,SKU-01041,"Parle Coconut Crunchy Cookies, 150g Pack",Cookies,3,16,4,VND-039,PARLE BISCUITS PRIVATE LIMITED - Region Epsilon,200000,VALUE,90,30,3,1239,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",10,0.15,16/03/26,,90,0,0,0,0,0,0,0,,18.93,12.47,Band C
